"OTU_ID","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"esv_23548","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_15843","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Rhizopodaceae","Rhizopus","Rhizopus arrhizus "
"esv_20530","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_19455","Fungi",NA,NA,NA,NA,NA,NA
"esv_19027","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_19938","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Gnomoniaceae","Ophiognomonia","Ophiognomonia sp "
"esv_19454","Fungi",NA,NA,NA,NA,NA,NA
"esv_22013","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_19939","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_6571","Fungi","Basidiomycota","Tremellomycetes",NA,NA,NA,NA
"esv_22012","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_19288","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_13063","Fungi",NA,NA,NA,NA,NA,NA
"esv_22015","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_6700","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Thelonectria",NA
"esv_1155","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae",NA,NA
"esv_15100","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_22014","Fungi",NA,NA,NA,NA,NA,NA
"esv_19286","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_19751","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_549","Fungi","Basidiomycota","Agaricomycetes","Auriculariales",NA,NA,NA
"esv_548","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae",NA,NA
"esv_19287","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_545","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_544","Fungi","Ascomycota","Sordariomycetes","Trichosphaeriales","Trichosphaeriaceae","Nigrospora","Nigrospora oryzae "
"esv_547","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales",NA,NA,NA
"esv_546","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_541","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae",NA,NA
"esv_540","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Hannaella",NA
"esv_543","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium sp "
"esv_542","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Naganishia","Naganishia diffluens "
"esv_9529","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_22090","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_22093","Fungi",NA,NA,NA,NA,NA,NA
"esv_19285","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Thanatephorus","Thanatephorus cucumeris "
"esv_22095","Fungi",NA,NA,NA,NA,NA,NA
"esv_22094","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA
"esv_22097","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"esv_11232","Fungi",NA,NA,NA,NA,NA,NA
"esv_6701","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_9520","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_9523","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae","Subulicystidium","Subulicystidium brachysporum "
"esv_9522","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_9525","Fungi",NA,NA,NA,NA,NA,NA
"esv_9524","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus",NA
"esv_9527","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Ceratobasidium",NA
"esv_9526","Fungi","Ascomycota","Archaeorhizomycetes","Archaeorhizomycetales","Archaeorhizomycetaceae","Archaeorhizomyces",NA
"esv_3808","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_3809","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_22487","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_14821","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA
"esv_14297","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_3800","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae",NA,NA
"esv_3801","Fungi","Basidiomycota","Agaricomycetes","Polyporales",NA,NA,NA
"esv_3802","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae","Pseudocercospora",NA
"esv_3803","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae","Ceriporia","Ceriporia lacerata "
"esv_3804","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales",NA,NA,NA
"esv_3805","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus calidoustus "
"esv_3807","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_10823","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_14295","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA
"esv_18502","Fungi","Basidiomycota","Agaricomycetes","Auriculariales",NA,NA,NA
"esv_12519","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_1157","Fungi",NA,NA,NA,NA,NA,NA
"esv_12517","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA
"esv_12516","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella",NA
"esv_12515","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae",NA,NA
"esv_12514","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_5866","Fungi",NA,NA,NA,NA,NA,NA
"esv_12512","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"esv_12511","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_12510","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",NA
"esv_14820","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_7479","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_7478","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Physalacriaceae","Mycotribulus","Mycotribulus mirabilis "
"esv_17925","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_18697","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA
"esv_21331","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_7477","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_7476","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_7471","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae",NA,NA
"esv_7470","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_7473","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_7472","Fungi","Basidiomycota","Tremellomycetes","Tremellales",NA,NA,NA
"esv_18503","Fungi","Basidiomycota","Agaricomycetes","Polyporales",NA,NA,NA
"esv_6703","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA
"esv_21621","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_5867","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae",NA,NA
"esv_21620","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_16921","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"esv_5183","Fungi","Ascomycota","Sordariomycetes","Sordariales",NA,NA,NA
"esv_5182","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae",NA,NA
"esv_5181","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus",NA
"esv_5180","Fungi","Basidiomycota","Cystobasidiomycetes","Incertae_sedis","Symmetrosporaceae","Symmetrospora","Symmetrospora vermiculata "
"esv_5187","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Septoglomus","Septoglomus sp "
"esv_5186","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae",NA,NA
"esv_5185","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_5184","Fungi","Ascomycota","Sordariomycetes","Xylariales","Microdochiaceae","Microdochium",NA
"esv_5189","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA
"esv_5188","Fungi",NA,NA,NA,NA,NA,NA
"esv_6704","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA
"esv_18276","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Thelonectria","Thelonectria lucida "
"esv_21829","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae",NA,NA
"esv_14822","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_17936","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"esv_17937","Fungi","Ascomycota","Sordariomycetes","Xylariales",NA,NA,NA
"esv_16537","Fungi","Ascomycota","Leotiomycetes","Helotiales","Sclerotiniaceae",NA,NA
"esv_17935","Fungi","Ascomycota","Eurotiomycetes",NA,NA,NA,NA
"esv_17932","Fungi",NA,NA,NA,NA,NA,NA
"esv_17933","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_17930","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_17931","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_17938","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_17939","Fungi",NA,NA,NA,NA,NA,NA
"esv_90","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_91","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Plectosphaerella","Plectosphaerella oratosquillae "
"esv_92","Fungi","Ascomycota","Sordariomycetes","Trichosphaeriales","Trichosphaeriaceae","Nigrospora","Nigrospora oryzae "
"esv_93","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_94","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"esv_95","Fungi",NA,NA,NA,NA,NA,NA
"esv_96","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_97","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Lipomycetaceae","Lipomyces",NA
"esv_98","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Gibberella","Gibberella intricans "
"esv_99","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_20828","Fungi",NA,NA,NA,NA,NA,NA
"esv_20829","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae",NA,NA
"esv_20248","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_23320","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_23322","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_23323","Fungi",NA,NA,NA,NA,NA,NA
"esv_23324","Fungi",NA,NA,NA,NA,NA,NA
"esv_23325","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_19648","Fungi","Basidiomycota","Microbotryomycetes","Incertae_sedis","Chrysozymaceae","Pseudohyphozyma","Pseudohyphozyma pustula "
"esv_19649","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Dipodascaceae","Sporopachydermia",NA
"esv_19646","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Metschnikowiaceae","Clavispora","Clavispora lusitaniae "
"esv_19647","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_19644","Fungi",NA,NA,NA,NA,NA,NA
"esv_19645","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_13069","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_19643","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae",NA,NA
"esv_6706","Fungi",NA,NA,NA,NA,NA,NA
"esv_19641","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_11093","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA
"esv_11092","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_11091","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_11097","Fungi",NA,NA,NA,NA,NA,NA
"esv_11096","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Ophiocordycipitaceae",NA,NA
"esv_6988","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella",NA
"esv_6989","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_6986","Fungi","Glomeromycota","Glomeromycetes","Gigasporales","Gigasporaceae","Gigaspora",NA
"esv_6987","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae",NA,NA
"esv_11099","Fungi","Glomeromycota",NA,NA,NA,NA,NA
"esv_6985","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae",NA,NA
"esv_6982","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"esv_6983","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA
"esv_6980","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_6981","Fungi",NA,NA,NA,NA,NA,NA
"esv_21762","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_20272","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_23491","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_14578","Fungi",NA,NA,NA,NA,NA,NA
"esv_19808","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA
"esv_6472","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera","Cyberlindnera jadinii "
"esv_23292","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_15605","Fungi",NA,NA,NA,NA,NA,NA
"esv_14827","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_17924","Fungi",NA,NA,NA,NA,NA,NA
"esv_18694","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_21529","Fungi","Glomeromycota","Glomeromycetes","Glomerales",NA,NA,NA
"esv_20271","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_11899","Fungi","Ascomycota","Eurotiomycetes",NA,NA,NA,NA
"esv_11898","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Incertae_sedis","Vermispora","Vermispora fusarina "
"esv_8735","Fungi",NA,NA,NA,NA,NA,NA
"esv_11892","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae",NA,NA
"esv_11891","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_11890","Fungi",NA,NA,NA,NA,NA,NA
"esv_11897","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_11896","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_11895","Fungi","Agaricomycetes","Boletales","Boletaceae",NA,NA,NA
"esv_1459","Fungi",NA,NA,NA,NA,NA,NA
"esv_4978","Fungi","Ascomycota","Sordariomycetes","Magnaporthales","Magnaporthaceae","Mycoleptodiscus","Mycoleptodiscus sp "
"esv_16926","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","Chaetomium homopilatum "
"esv_6502","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_1451","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Diaporthaceae","Diaporthe",NA
"esv_1450","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae",NA,NA
"esv_1453","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_1452","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae",NA,NA
"esv_1455","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae",NA,NA
"esv_1454","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA
"esv_1457","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_1456","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae","Stenella","Stenella musicola "
"esv_1187","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycopsidaceae","Saccharomycopsis","Saccharomycopsis crataegensis "
"esv_1186","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus","Claroideoglomus sp "
"esv_1185","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA
"esv_1184","Fungi","Entomophthoromycota","Basidiobolomycetes","Basidiobolales","Basidiobolaceae","Basidiobolus","Basidiobolus magnus "
"esv_1183","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_1182","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_1181","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_1180","Fungi","Ascomycota","Dothideomycetes","Dothideales",NA,NA,NA
"esv_1189","Fungi","Ascomycota","Sordariomycetes","Ophiostomatales","Ophiostomataceae","Sporothrix","Sporothrix sp "
"esv_1188","Fungi",NA,NA,NA,NA,NA,NA
"esv_6503","Fungi","Basidiomycota","Cystobasidiomycetes",NA,NA,NA,NA
"esv_15603","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_13379","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_21118","Fungi",NA,NA,NA,NA,NA,NA
"esv_14117","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA
"esv_14601","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_8001","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_14603","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_14602","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Lasiosphaeris","Lasiosphaeris hispida "
"esv_22041","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_14604","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_14359","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora","Cyphellophora pluriseptata "
"esv_423","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae","Parascedosporium","Parascedosporium putredinis "
"esv_14357","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA
"esv_14356","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_14355","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Fonsecaea","Fonsecaea multimorphosa "
"esv_14354","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA
"esv_14353","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariaceae","Auricularia","Auricularia nigricans "
"esv_8003","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Chionosphaeraceae","Kurtzmanomyces",NA
"esv_14351","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae",NA,NA
"esv_14350","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_18111","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_6500","Fungi","Basidiomycota","Agaricomycetes","Sebacinales",NA,NA,NA
"esv_18113","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_18112","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_1239","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_1238","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Chaetothyriaceae","Camptophora","Camptophora hylomeconis "
"esv_1989","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Exidiaceae","Exidia",NA
"esv_1988","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_1987","Fungi","Glomeromycota",NA,NA,NA,NA,NA
"esv_1234","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Phyllostictaceae","Phyllosticta","Phyllosticta capitalensis "
"esv_1985","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"esv_1236","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_1983","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_1982","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Minimelanolocus","Minimelanolocus asiaticus "
"esv_1981","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae",NA,NA
"esv_1232","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_10274","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA
"esv_10275","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_10276","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae",NA,NA
"esv_10277","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_10270","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum taiwanense "
"esv_8007","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_10272","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_17553","Fungi",NA,NA,NA,NA,NA,NA
"esv_20790","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Cistella","Cistella sp "
"esv_20791","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_20792","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae",NA,NA
"esv_425","Fungi",NA,NA,NA,NA,NA,NA
"esv_10278","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_10279","Fungi","Ascomycota","Sordariomycetes","Microascales","Halosphaeriaceae",NA,NA
"esv_20796","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"esv_6501","Fungi",NA,NA,NA,NA,NA,NA
"esv_16607","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_350","Fungi",NA,NA,NA,NA,NA,NA
"esv_16605","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_16604","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cuniculitremaceae","Fellomyces",NA
"esv_16603","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium","Cladosporium sphaerospermum "
"esv_16602","Fungi",NA,NA,NA,NA,NA,NA
"esv_16601","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_351","Fungi","Ascomycota","Sordariomycetes","Xylariales","Sporocadaceae","Pestalotiopsis",NA
"esv_16774","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Dipodascaceae",NA,NA
"esv_22872","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_19793","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cuniculitremaceae",NA,NA
"esv_352","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_16609","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Trichosporon","Trichosporon vanderwaltii "
"esv_16608","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"esv_3585","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Phyllostictaceae","Phyllosticta",NA
"esv_3584","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiaceae","Occultifur","Occultifur externus "
"esv_3587","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_3586","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales",NA,NA,NA
"esv_3581","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA
"esv_3580","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA
"esv_3583","Fungi","Basidiomycota","Agaricomycetes","Boletales","Sclerodermataceae","Scleroderma","Scleroderma albidum "
"esv_3582","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae",NA,NA
"esv_354","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_23420","Fungi",NA,NA,NA,NA,NA,NA
"esv_3589","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"esv_3588","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_355","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella sp "
"esv_20945","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_20660","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_356","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_16518","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Teratosphaeriaceae","Capnobotryella","Capnobotryella renispora "
"esv_18730","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales",NA,NA,NA
"esv_605","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae",NA,NA
"esv_18509","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_17110","Fungi","Agaricomycetes",NA,NA,NA,NA,NA
"esv_2188","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Incertae_sedis","Resinicium","Resinicium friabile "
"esv_2189","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_2182","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_2183","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_2180","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_2181","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Hannaella","Hannaella oryzae "
"esv_2186","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_2187","Fungi","Basidiomycota","Agaricomycetes","Polyporales",NA,NA,NA
"esv_2184","Fungi","Basidiomycota","Agaricomycetes","Polyporales",NA,NA,NA
"esv_2185","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"esv_16413","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus","Pluteus semibulbosus "
"esv_9207","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_6569","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","Cladophialophora sp "
"esv_16243","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae",NA,NA
"esv_9655","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_9201","Fungi","Ascomycota","Sordariomycetes","Melanosporales","Melanosporaceae","Melanospora","Melanospora sp "
"esv_9654","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_22380","Fungi","Ascomycota","Eurotiomycetes",NA,NA,NA,NA
"esv_6504","Fungi","Ascomycota","Sordariomycetes","Microascales","Graphiaceae","Graphium","Graphium basitruncatum "
"esv_16541","Fungi","Ascomycota",NA,NA,NA,NA,NA
